NIMSPContributorID	NIMSPContributorName	CRPOrgID	CRPOrgName	NIMSPTotalDollars	CRPTotalDollars	CombinedTotalDollars	NIMSPIndustryName
15883	SENATE REPUBLICAN CAMPAIGN CMTE OF UTAH			24000	0	24000	Party Committees
15953	SILIPENA, ELECTION FUND OF JOE			24000	0	24000	Candidate Committees
16076	SOUTHERN KEY INVESTMENTS			24000	0	24000	Hospitals & Nursing Homes
16500	THE CHARTWELL LAW OFFICES LLP			24000	0	24000	Lawyers & Lobbyists
16930	WAGNER CMTE, VOTE			24000	0	24000	Candidate Committees
0		D000028082	Ocean State PAC	0	24000	24000	Uncoded
0		D000028356	Physician Insurers Assn of America	0	24000	24000	Uncoded
0		D000029092	Snake River Sugar	0	24000	24000	Crop Production & Basic Processing
0		D000029318	Taiwanese American Action Council	0	24000	24000	Uncoded
0		D000030158	STS International	0	24000	24000	Uncoded
0		D000030858	Vocational Economics	0	24000	24000	Uncoded
0		D000033544	Excel Modular & Scaffold Leasing	0	24000	24000	Uncoded
0		D000036384	Omni Club Athens	0	24000	24000	Miscellaneous Services
0		D000037415	Schnader, Harrison et al	0	24000	24000	Uncoded
0		D000037540	Ship & Shore Travel Agency	0	24000	24000	Lodging & Tourism
0		D000043417	Alliant Insurance Services	0	24000	24000	Insurance
0		D000044290	Beecken, Petty et al	0	24000	24000	Uncoded
16528	THE SUMMIT GROUP			23990	0	23990	Business Services
0		D000033361	Eclipse Aviation	0	23977	23977	Air Transport
11075	CITIZEN ACTION/ILLINOIS PROGRESSIVE ACTION PROJECT			23970	0	23970	Other/Single Issue Groups
11735	DODSON HOOKS & FREDERICK			23950	0	23950	Lawyers & Lobbyists
14645	NORTHWEST RACING ASSOCIATES			23950	0	23950	Gambling & Casinos
0		D000026234	Glass Molders Pottery Plastics Workers	0	23950	23950	Uncoded
0		D000033290	Drury Inns	0	23950	23950	Uncoded
0		D000033427	Emerald Fund	0	23950	23950	Uncoded
0		D000040086	Verichip Corp	0	23950	23950	Uncoded
0		D000044132	Nucsafe Inc	0	23950	23950	Miscellaneous Manufacturing & Distributing
10028	ANGLER COMPANIES			23943.52	0	23943.52	General Contractors
11517	DALLESANDRO FOR STATE SENATE			23928.34	0	23928.34	Candidate Committees
13809	LUCKIE, CMTE TO ELECT CLAYTON			23926.16	0	23926.16	Candidate Committees
13041	IDAHO BANKERS ASSOCIATION			23925	0	23925	Commercial Banks
14489	NEW MEXICO OPHTHALMOLOGIST SOCIETY			23925	0	23925	Health Professionals
14700	OHIO HARNESS HORSEMENS ASSOCIATION			23900	0	23900	Uncoded
16680	TUCKER CAMPAIGN ACCOUNT. JIM			23900	0	23900	Candidate Committees
0		D000023733	Abiomed Inc	0	23900	23900	Uncoded
0		D000030188	Suncal	0	23900	23900	Home Builders
0		D000030870	Waco Oil & Gas	0	23900	23900	Uncoded
0		D000033187	Distinguished Programs Group	0	23900	23900	Insurance
0		D000033317	Dyer, Garofalo et al	0	23900	23900	Lawyers & Lobbyists
0		D000036867	Public Policy Partners	0	23900	23900	Uncoded
0		D000037666	Somerset Development	0	23900	23900	Uncoded
10838	CAMDEN COUNTY PRIDE			23875	0	23875	Uncoded
0		D000027263	Lone Star Fund	0	23856	23856	Uncoded
9749	97TH, FRIENDS OF THE 			23851.14	0	23851.14	Candidate Committees
15443	REMY THOMAS MOOSE & MANLEY			23850.28	0	23850.28	Lawyers & Lobbyists
13234	JACKSON CLINIC			23850	0	23850	Health Professionals
0		D000037438	Scowcroft Group	0	23850	23850	Uncoded
11136	CLIFFORD & RAIHALA			23848.57	0	23848.57	Lawyers & Lobbyists
0		D000044136	Hall Capital Partners	0	23844	23844	Securities & Investment
0		D000036410	Oreck Corp	0	23836	23836	Miscellaneous Manufacturing & Distributing
8004	NATIONAL MOTOR CLUB OF AMERICA			23834.84	0	23834.84	Insurance
6507	DC INC			23805	0	23805	Oil & Gas
13973	MASSACHUSETTS INDEPENDENT PAC FOR WORKING FAMILIES			23800	0	23800	Christian Conservative
14346	MOVING CALIFORNIA FORWARD			23800	0	23800	Uncoded
14384	MV TRANSPORTATION			23800	0	23800	Miscellaneous Transport
14672	OBRIEN & ATKINS ASSOCIATES			23800	0	23800	Construction Services
0		D000032873	Corkery Group	0	23800	23800	Uncoded
0		D000035192	Kruse Mennillo LLP	0	23800	23800	Uncoded
0		D000044179	SSW Holding Co	0	23800	23800	Commercial Banks
0		D000044204	Penzance Companies	0	23800	23800	Retail Sales
0		D000025710	Epsilon Systems Solutions	0	23780	23780	Uncoded
9880	ALBO FOR DELEGATE, DAVE			23771.27	0	23771.27	Candidate Committees
6531	MEDICAL SOCIETY OF DELAWARE			23750	0	23750	Health Professionals
8196	NORTH CAROLINA ASSOCIATION OF CONVENIENCE STORES			23750	0	23750	Oil & Gas
9937	ALVIN H BUTZ INC			23750	0	23750	Construction Services
12150	FLORIDA ASSISTED LIVING ASSOCIATION			23750	0	23750	Hospitals & Nursing Homes
12967	HOUSTON CPA SOCIETY PAC			23750	0	23750	Uncoded
14038	MCGLYNN & MCGLYNN			23750	0	23750	Lawyers & Lobbyists
14446	NEPTUNE TNT FIREWORKS			23750	0	23750	Chemical & Related Manufacturing
14708	OHIO PSYCHOLOGICAL ASSOCIATION			23750	0	23750	Health Professionals
17025	WAYNE COUNTY REPUBLICAN PARTY			23750	0	23750	Party Committees
0		D000034758	Island Insurance	0	23750	23750	Uncoded
0		D000036304	NW Financial Group	0	23750	23750	Uncoded
0		D000037383	Sargento Foods	0	23750	23750	Dairy
0		D000043996	New Orleans Saints	0	23750	23750	Recreation & Live Entertainment
2771	WAIMANA ENTERPRISES	D000030875	Waimana Enterprises	1000	22750	23750	Special Trade Contractors
0		D000032601	Citizens National Bank	0	23725	23725	Uncoded
0		D000044351	DT Land Group	0	23717	23717	Real Estate
0		D000044419	Writers House	0	23715	23715	Uncoded
0		D000042366	Recreational Equipment Inc	0	23701	23701	Uncoded
5783	ANGLOGOLD ASHANTI			23700	0	23700	Mining
12428	GEORGIA UTILITY CONTRACTORS ASSOCIATION			23700	0	23700	General Contractors
15367	RATLIFF LAW FIRM			23700	0	23700	Lawyers & Lobbyists
0		D000023960	American Foreign Service Assn	0	23700	23700	Uncoded
0		D000030289	Taste of Texas Restaurant	0	23700	23700	Uncoded
0		D000035102	Kimsey Foundation	0	23700	23700	Uncoded
0		D000035240	Landmark Development Inc	0	23700	23700	Real Estate
0		D000036402	Optima Fund Management	0	23700	23700	Securities & Investment
0		D000036631	Personal Touch Home Care	0	23700	23700	Health Services
0		D000043847	Great Western Bank	0	23700	23700	Banks & Lending Institutions
15120	PIPER JAFFRAY			23680	0	23680	Securities & Investment
0		D000036741	Poggemeyer Design Group	0	23677	23677	Uncoded
11730	DNC TRAVEL HOSPITALITY SERVICES			23673	0	23673	Lodging & Tourism
16364	TAYLOR GROUP			23660.97	0	23660.97	Lawyers & Lobbyists
0		D000022078	Leadership PAC 2006	0	23660	23660	Uncoded
0		D000034372	Hbr Capital	0	23660	23660	Uncoded
0		D000029967	Zimmer Inc	0	23650	23650	Uncoded
0		D000030417	Tides LLC	0	23650	23650	Uncoded
0		D000032818	Conexant Systems	0	23650	23650	Uncoded
0		D000034138	Gotham Construction	0	23650	23650	Uncoded
0		D000036872	Publishers Printing	0	23650	23650	Printing & Publishing
0		D000043400	Component Assembly Systems	0	23641	23641	Special Trade Contractors
15010	PENNSYLVANIA GOOD GOVERNMENT FUND			23614.62	0	23614.62	Uncoded
0		D000034171	Great Plains Communications	0	23606	23606	Uncoded
11001	CHAIN PHARMACY ASSOCIATION OF NEW YORK			23600	0	23600	Retail Sales
11889	EGAN AMATO OCONNOR			23600	0	23600	Business Services
13922	MARGETT, CMTE TO RE-ELECT BOB			23600	0	23600	Candidate Committees
15689	SACRAMENTO COUNTY DEPUTY SHERIFFS ASSOCIATION			23600	0	23600	Public Sector Unions
15892	SENATE VICTORY PAC			23600	0	23600	Party Committees
16134	ST WOOTEN CORP			23600	0	23600	Building Materials & Equipment
16699	TYLER FOR STATE REPRESENTATIVE, DENNIS			23600	0	23600	Candidate Committees
17014	WATERFRONT RESORTS INC			23600	0	23600	Lodging & Tourism
0		D000030374	Thinking Maps Inc	0	23600	23600	Education
0		D000032068	Boult, Cummings et al	0	23600	23600	Uncoded
0		D000034040	GH Venture Partners	0	23600	23600	Securities & Investment
0		D000034162	Graves, Derma Care Center	0	23600	23600	Health Professionals
0		D000034735	Intrepid Mining	0	23600	23600	Uncoded
0		D000035993	Morey Corp	0	23600	23600	Uncoded
0		D000036765	Porter Felleman Inc	0	23600	23600	Uncoded
0		D000037657	Soggs Commercial Properties             	0	23600	23600	Real Estate
0		D000043184	Khorrami, Pollard & Abir	0	23600	23600	Lawyers & Lobbyists
0		D000043901	Ucx Western	0	23600	23600	Oil & Gas
0		D000044374	Santen & Hughes	0	23600	23600	Lawyers & Lobbyists
17187	WISCONSIN PROFESSIONAL POLICE ASSOCIATION			23579.31	0	23579.31	Public Sector Unions
13886	MALLOY GROUP			23575	0	23575	Lawyers & Lobbyists
0		D000043196	Marovitz Group	0	23568	23568	Uncoded
11280	COMMUNITY ASSET MANAGEMENT			23566.6	0	23566.6	Uncoded
10327	BEN HILL GRIFFIN INC			23550	0	23550	Crop Production & Basic Processing
12578	GREATER BOSTON REAL ESTATE BOARD			23550	0	23550	Real Estate
13284	JESSICA FARRAR CAMPAIGN			23550	0	23550	Uncoded
0		D000036393	Onyx Optics	0	23550	23550	Uncoded
16694	TWIGGS BESKIND STRICKLAND & RABENAU			23525	0	23525	Lawyers & Lobbyists
4755	WASHINGTON ORGANIZATION OF VOCATIONAL EDUCATORS			23511	0	23511	Education
5657	AGGREGATE THE VOTE PAC			23500	0	23500	Lawyers & Lobbyists
6323	COEUR D ALENE MINES CORP			23500	0	23500	Mining
9826	ADVANCED GAMING DISTRIBUTORS			23500	0	23500	Gambling & Casinos
11112	CLARK & MARTINO PA			23500	0	23500	Lawyers & Lobbyists
11312	CONIGLIO, FUND OF JOE			23500	0	23500	Candidate Committees
12133	FLAG PROPERTIES			23500	0	23500	Real Estate
13242	JACOBS LADDER REALTY			23500	0	23500	Real Estate
13292	JOBIN-LEEDS PARTNERSHIP FOR DEMOCRACY & EDUCATION			23500	0	23500	Other/Single Issue Groups
14097	MEIKEM SUPPLY			23500	0	23500	Retail Sales
14465	NEW FARM INC			23500	0	23500	Crop Production & Basic Processing
14559	NEWRICH LLC			23500	0	23500	Real Estate
15628	ROSS, CMTE TO ELECT CHRIS			23500	0	23500	Candidate Committees
15804	SCHLICHTER, FAMILIES FOR JOHN			23500	0	23500	Candidate Committees
15956	SILVER HONAKER DEVELOPMENT CO			23500	0	23500	Real Estate
16044	SOUTH CAROLINA ASSOCIATION OF CONVENIENCE STORES			23500	0	23500	Oil & Gas
16579	TITLE INDUSTRY OF FLORIDA PAC			23500	0	23500	Real Estate
0		D000025102	Conservative Principles PAC	0	23500	23500	Uncoded
0		D000027447	Massachusetts Biotechnology Council	0	23500	23500	Uncoded
0		D000028971	Security Traders Assn	0	23500	23500	Uncoded
0		D000030544	Tripp Lite Corp                         	0	23500	23500	Uncoded
0		D000033872	Friends of John Peterson	0	23500	23500	Uncoded
0		D000034502	Hobson for Congress Cmte	0	23500	23500	Uncoded
0		D000035202	KVI Assoc	0	23500	23500	Real Estate
0		D000036266	Northpoint Strategies	0	23500	23500	Uncoded
0		D000036686	Picerne Real Estate Group	0	23500	23500	Uncoded
0		D000037432	Scotch Lumber	0	23500	23500	Building Materials & Equipment
0		D000043906	Cago Inc	0	23500	23500	Oil & Gas
12688	HALL OF FAME PAC			23488.25	0	23488.25	Liberal Policy Organization
0		D000044532	Vassar College	0	23475	23475	Education
0		D000034507	Hofstra University	0	23463	23463	Uncoded
9883	ALCO PARKING			23450	0	23450	Real Estate
10095	ARIZONA SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS			23450	0	23450	Accountants
14542	NEW YORK STATE TRANSPORTATION ENGINEERING ALLIANCE			23450	0	23450	Construction Services
0		D000044010	Coastal Forest Resources	0	23450	23450	Forestry & Forest Products
0		D000025602	Dupage Medical Group	0	23449	23449	Uncoded
16541	THOMAS COATES & AFFILIATED ENTITY JACKSON SQUARE PROPERTIES			23440	0	23440	Uncoded
14075	MDL CAPITAL MANAGEMENT			23424.48	0	23424.48	Securities & Investment
0		D000034705	Intelligent Optical Systems	0	23416	23416	Uncoded
14771	ONEAL CAMPAIGN FUND, LARRY			23400	0	23400	Candidate Committees
0		D000032255	Camp Harmony	0	23400	23400	Uncoded
0		D000044127	WT Young Storage	0	23400	23400	Real Estate
0		D000044350	Oppidan Inc                             	0	23400	23400	Real Estate
14973	PEARCE, ELECT RUSSELL			23392.5	0	23392.5	Candidate Committees
13947	MARSDEN CAMPAIGN ACCOUNT, DAVID W			23389.44	0	23389.44	Candidate Committees
0		D000044531	Indian Health Service	0	23387	23387	Miscellaneous Health
14906	PAR SOLUTIONS			23375	0	23375	Lawyers & Lobbyists
0		D000034909	John Wiley & Sons	0	23371	23371	Uncoded
0		D000043941	Eastport Strategies	0	23363	23363	Business Services
10849	CAMPBELL LAW FIRM			23360	0	23360	Lawyers & Lobbyists
0		D000032940	Creighton University	0	23360	23360	Uncoded
13125	INDIANA ASSOCIATION OF HEALTH PLANS			23350	0	23350	Health Services
14924	PARKWAY HOSPITAL			23350	0	23350	Hospitals & Nursing Homes
0		D000031284	Accredited Surety & Casualty	0	23350	23350	Uncoded
0		D000031946	Bevo Production	0	23350	23350	Uncoded
0		D000044299	Washington Consulting Group	0	23350	23350	Business Services
0		D000044549	Blossman Gas	0	23350	23350	Oil & Gas
11952	ENTRAN			23345	0	23345	Construction Services
0		D000037713	Spectrum Medical Group	0	23319	23319	Uncoded
13490	KOOL SMILES			23300	0	23300	Health Professionals
13976	MASSACHUSETTS PSYCHIATRIC SOCIETY			23300	0	23300	Health Professionals
0		D000031454	Am-Can Transport Services	0	23300	23300	Trucking
0		D000032112	Brett Construction	0	23300	23300	General Contractors
0		D000032292	Capital Pacific Holdings	0	23300	23300	Uncoded
0		D000034592	Hunter Industries                       	0	23300	23300	Miscellaneous Manufacturing & Distributing
0		D000042675	Hodgdon Powder	0	23300	23300	Uncoded
0		D000043149	California Pacific Homes	0	23300	23300	Home Builders
0		D000036401	Opsware Inc	0	23282	23282	Uncoded
13716	LITTLE AMERICA HOTEL			23272.37	0	23272.37	Lodging & Tourism
0		D000035683	Matthew Marks Gallery	0	23260	23260	Nonprofit Institutions
0		D000044424	Wilkins Management	0	23260	23260	Real Estate
7680	MARYLAND CHIROPRACTIC ASSOCIATION			23255	0	23255	Health Professionals
13495	KOSTER FOR LEADERSHIP			23254.25	0	23254.25	Leadership PACs
0		D000044533	Schauer Insurance Agency	0	23251	23251	Insurance
10198	BAILEY PUBLISHING & COMMUNICATIONS			23250	0	23250	Printing & Publishing
10644	BUILDERS ASSOCIATION OF NORTHERN NEVADA			23250	0	23250	General Contractors
11504	DA COLLINS CONSTRUCTION			23250	0	23250	General Contractors
12592	GREEN INDUSTRY COUNCIL			23250	0	23250	Agricultural Services & Products
13814	LUJAN, CMTE TO REELECT BEN			23250	0	23250	Candidate Committees
15099	PIETRAGALLO BOSICK & GORDON			23250	0	23250	Lawyers & Lobbyists
15301	QUALITY CARE HEALTH CENTER			23250	0	23250	Hospitals & Nursing Homes
16372	TCB PAC			23250	0	23250	Uncoded
0		D000035820	Meshbesher & Spence	0	23250	23250	Uncoded
0		D000035928	Mitchell, Silberberg & Knupp	0	23250	23250	Uncoded
0		D000043814	Spinal Innovations Inc	0	23250	23250	Pharmaceuticals & Health Products
0		D000029423	TexasPAC	0	23249	23249	Uncoded
0		D000036861	Psi	0	23246	23246	Health Professionals
8680	RESTAURANT ASSOCIATION OF MARYLAND			23240	0	23240	Food & Beverage
10722	CALIFORNIA ASSOCIATION FOR HEALTH SERVICES AT HOME			23233	0	23233	Health Services
9685	2ND LEGISLATIVE DISTRICT DEMOCRATS			23200	0	23200	Party Committees
9794	ACKER ASSOCIATES			23200	0	23200	Construction Services
10337	BENSON LAW FIRM			23200	0	23200	Lawyers & Lobbyists
14698	OHIO FINANCIAL SERVICES ASSOCIATION			23200	0	23200	Uncoded
0		D000032832	Considine Accounting	0	23200	23200	Uncoded
0		D000037570	Signature Properties	0	23200	23200	Uncoded
0		D000044144	Willoughby & Hoefer	0	23200	23200	Lawyers & Lobbyists
0		D000044272	Municipal Capital                       	0	23200	23200	Miscellaneous Finance, Insurance & Real Estate
13871	MAINES PAPER & FOOD SERVICE			23171.66	0	23171.66	Forestry & Forest Products
16255	STURLA FOR REPRESENTATIVE			23150	0	23150	Candidate Committees
16816	VEASEY CAMPAIGN, MARC			23150	0	23150	Candidate Committees
17060	WESSEL-KROESCHELL, CITIZENS FOR			23150	0	23150	Candidate Committees
0		D000026274	Grand Canyon Caucus	0	23150	23150	Uncoded
0		D000032254	Camelot Ventures	0	23150	23150	Uncoded
0		D000032628	CJ O'Shaughnessy Inc	0	23150	23150	Uncoded
10009	ANDERSON & ASSOCIATES PA			23145	0	23145	Lawyers & Lobbyists
17246	XKL SYSTEMS CORP LLC			23125	0	23125	Electronics Manufacturing & Services
15187	POWELL & MAJESTRO			23124	0	23124	Lawyers & Lobbyists
16740	UNITED SUBCONTRACTORS ASSOCIATION			23120	0	23120	General Contractors
0		D000031099	Wind River Systems	0	23108	23108	Uncoded
0		D000036605	Pepperdine University	0	23108	23108	Uncoded
0		D000027575	Michigan Beer & Wine Wholesalers Assn	0	23103	23103	Uncoded
9138	TENNESSEE CMTE FOR THE ADVANCEMENT OF PSYCHOLOGY			23100	0	23100	Health Professionals
10026	ANGERER, CMTE TO ELECT KATHY			23100	0	23100	Candidate Committees
16219	STONER, FRIENDS OF DOUG			23100	0	23100	Candidate Committees
0		D000026341	Group 1 Automotive	0	23100	23100	Automotive
0		D000031327	Advanced Ceramics Research	0	23100	23100	Miscellaneous Defense
0		D000035494	Luichi Holdings Co Ltd	0	23100	23100	Uncoded
0		D000036122	National Republican Senatorial Cmte	0	23100	23100	Conservative Policy Organization
0		D000036800	Premier Developers	0	23100	23100	Uncoded
0		D000043430	Pilot Freight Services	0	23100	23100	Trucking
0		D000043592	Kite Realty	0	23100	23100	Real Estate
0		D000043965	Van G Miller & Assoc	0	23100	23100	Lawyers & Lobbyists
14703	OHIO LEGISLATIVE BLACK CAUCUS			23097.49	0	23097.49	Uncoded
0		D000043241	Women's Health Care Services PA	0	23084	23084	Health Professionals
3437	CONFEDERATED TRIBES OF THE UMATILLA INDIAN RESERVATION			23075.5	0	23075.5	Tribal Governments
12044	FAIRMOUNT PARTNERS			23050	0	23050	Securities & Investment
13714	LISKOW & LEWIS			23050	0	23050	Lawyers & Lobbyists
14233	MISSISSIPPI ASPHALT PAVEMENT ASSOCIATION			23050	0	23050	General Contractors
15921	SHELDON, FRIENDS OF DONNA			23050	0	23050	Candidate Committees
16540	THOMAS CAMPAIGN FUND, THOMAS A			23050	0	23050	Candidate Committees
0		D000024665	Ceisler Jubelirer LLC	0	23050	23050	Uncoded
0		D000043812	Capstrat Inc	0	23044	23044	Uncoded
15315	R & R MARKETING			23040	0	23040	Beer, Wine & Liquor
9886	ALEXANDER CAMPAIGN CMTE, MARTHA			23025	0	23025	Candidate Committees
15057	PETERSON YOUNG PUTRA			23025	0	23025	Lawyers & Lobbyists
6553	DEMOCRATIC PARTY OF DANE COUNTY			23021.63	0	23021.63	Party Committees
0		D000027881	National Reverse Mortgage Lenders Assn	0	23001	23001	Uncoded
7142	IDAHO CMTE ON HOSPITALITY & SPORTS			23000	0	23000	Printing & Publishing
8948	SOUTH CAROLINA LIQUOR WHOLESALERS ASSOCIATION			23000	0	23000	Beer, Wine & Liquor
9792	ACE TRANSPORTATION			23000	0	23000	Miscellaneous Transport
10120	ASSELTA CLARK DONOHUE			23000	0	23000	Joint Candidate Committee
10581	BROCK FOR SENATE			23000	0	23000	Candidate Committees
10829	CALLERY-JUDGE GROVE LP			23000	0	23000	Crop Production & Basic Processing
11584	DEBOEF CMTE, BETTY			23000	0	23000	Candidate Committees
12274	FRAISE FOR SENATE			23000	0	23000	Candidate Committees
12306	FREESE & NICHOLS			23000	0	23000	Construction Services
12703	HANNA, FRIENDS OF MIKE			23000	0	23000	Candidate Committees
12979	HPOU PAC			23000	0	23000	Uncoded
13051	IDAHO TELEPHONE ASSOCIATION			23000	0	23000	Telecom Services & Equipment
13116	INDEPENDENT ELECTRICAL CONTRACTORS OF OREGON			23000	0	23000	Special Trade Contractors
14562	NEWSOME LAW FIRM			23000	0	23000	Lawyers & Lobbyists
14912	PARK CATTLE CO			23000	0	23000	Real Estate
17033	WEAVER POPCORN CO			23000	0	23000	Food Processing & Sales
17062	WEST CENTRAL FLORIDA CHAMBER ALLIANCE			23000	0	23000	Business Associations
17080	WESTERN PLANT HEALTH ASSOCIATION			23000	0	23000	Agricultural Services & Products
17178	WINTER CONSTRUCTION CO			23000	0	23000	General Contractors
0		D000024202	Austin, Nichols & Co/Pernod Ricard USA	0	23000	23000	Uncoded
